open,high,low,close,volume,vwap,timestamp,transactions,otc
277.12,280.68,276.62,280.53,77464093.0,278.8335,2019-06-04 04:00:00,377639,
282.33,282.99,280.32,282.96,71492826.0,281.9328,2019-06-05 04:00:00,327590,
283.29,285.55,282.57,284.8,69394321.0,284.0495,2019-06-06 04:00:00,303389,
285.93,288.85,285.74,287.65,74434702.0,287.4738,2019-06-07 04:00:00,337829,
289.37,290.82,288.8734,288.97,61102822.0,289.5681,2019-06-10 04:00:00,298332,
290.99,291.4,288.1805,288.9,58875661.0,289.4101,2019-06-11 04:00:00,280367,
288.64,289.26,287.815,288.39,47311090.0,288.4103,2019-06-12 04:00:00,206506,
289.4,289.98,288.62,289.58,49162074.0,289.2228,2019-06-13 04:00:00,227000,
289.26,289.93,288.41,289.26,52452772.0,289.1621,2019-06-14 04:00:00,229902,
289.52,290.22,289.18,289.37,39315249.0,289.6747,2019-06-17 04:00:00,194958,
291.39,293.57,290.99,292.4,85690586.0,292.2399,2019-06-18 04:00:00,387217,
292.55,293.65,291.47,293.06,78820063.0,292.6943,2019-06-19 04:00:00,339729,
296.04,296.3093,293.1255,295.86,116992808.0,295.3125,2019-06-20 04:00:00,369794,
294.13,295.52,293.76,294.0,83919627.0,294.3385,2019-06-21 04:00:00,291137,
294.23,294.58,293.47,293.64,47756323.0,293.972,2019-06-24 04:00:00,203287,
293.7,293.73,290.64,290.76,82135836.0,291.9992,2019-06-25 04:00:00,301443,
291.75,292.31,290.345,290.47,51751168.0,291.0387,2019-06-26 04:00:00,226130,
291.31,292.06,290.89,291.5,40441938.0,291.5855,2019-06-27 04:00:00,185582,
292.58,293.55,292.01,293.0,59537624.0,292.7966,2019-06-28 04:00:00,246480,
296.68,296.92,294.33,295.66,79528765.0,295.558,2019-07-01 04:00:00,313246,
295.61,296.49,294.68,296.43,61631875.0,295.6972,2019-07-02 04:00:00,243671,
297.18,298.82,297.02,298.8,40898896.0,298.1732,2019-07-03 04:00:00,162066,
297.44,298.64,296.01,298.46,51849689.0,297.5986,2019-07-05 04:00:00,229689,
297.01,298.2579,296.22,296.82,46012851.0,296.8872,2019-07-08 04:00:00,190733,
295.54,297.52,295.48,297.19,41231434.0,296.7577,2019-07-09 04:00:00,166319,
298.37,299.66,297.78,298.61,58716728.0,298.5882,2019-07-10 04:00:00,258910,
299.32,299.58,298.2,299.31,51042845.0,299.0216,2019-07-11 04:00:00,223129,
299.85,300.73,299.51,300.65,40498131.0,300.1418,2019-07-12 04:00:00,176834,
301.13,301.13,300.19,300.75,34006303.0,300.6076,2019-07-15 04:00:00,149897,
300.65,300.88,299.44,299.71,40671100.0,300.1121,2019-07-16 04:00:00,183814,
299.75,299.93,297.74,297.74,44209311.0,298.5478,2019-07-17 04:00:00,200148,
297.19,299.25,296.7,298.83,51804519.0,298.0492,2019-07-18 04:00:00,236652,
300.04,300.07,296.96,297.17,71284853.0,298.5243,2019-07-19 04:00:00,260694,
297.61,298.5,297.04,297.9,43822584.0,297.7463,2019-07-22 04:00:00,186377,
299.14,300.03,298.22,300.03,44768387.0,299.1757,2019-07-23 04:00:00,208847,
299.19,301.44,299.09,301.44,47360264.0,300.5659,2019-07-24 04:00:00,204877,
300.94,301.0,299.11,300.0,55544040.0,300.0845,2019-07-25 04:00:00,266897,
300.76,302.23,300.62,302.01,45235968.0,301.5849,2019-07-26 04:00:00,195122,
301.88,301.93,300.85,301.46,38346759.0,301.4798,2019-07-29 04:00:00,185786,
299.91,301.17,299.49,300.72,46024417.0,300.5921,2019-07-30 04:00:00,208890,
300.99,301.2,295.2,297.43,104387511.0,298.7393,2019-07-31 04:00:00,537634,
297.6,300.87,293.96,294.84,142918229.0,296.653,2019-08-01 04:00:00,771411,
293.85,294.12,290.9,292.62,116974599.0,292.5564,2019-08-02 04:00:00,552075,
288.09,288.21,281.72,283.82,179166693.0,285.2613,2019-08-05 04:00:00,789974,
285.91,288.04,284.28,287.8,121096641.0,286.233,2019-08-06 04:00:00,587805,
284.4,288.82,282.04,287.97,140852591.0,286.2718,2019-08-07 04:00:00,668436,
289.62,293.62,289.01,293.62,87849330.0,291.7209,2019-08-08 04:00:00,406691,
292.58,293.24,289.65,291.62,93890341.0,291.734,2019-08-09 04:00:00,451159,
289.96,291.6052,287.02,288.07,65712457.0,288.8111,2019-08-12 04:00:00,353003,
287.74,294.15,287.36,292.55,94875756.0,292.0427,2019-08-13 04:00:00,490185,
288.07,292.4644,283.76,283.9,135811416.0,285.7676,2019-08-14 04:00:00,677324,
284.88,285.64,282.39,284.65,102173013.0,284.4716,2019-08-15 04:00:00,533483,
286.48,289.33,284.7138,288.85,85755219.0,288.2292,2019-08-16 04:00:00,371925,
292.19,293.08,291.44,292.33,53576671.0,292.2746,2019-08-19 04:00:00,264345,
291.77,292.36,289.95,290.09,51802229.0,291.0025,2019-08-20 04:00:00,242270,
292.48,292.86,291.72,292.45,49847139.0,292.2545,2019-08-21 04:00:00,232468,
293.23,293.93,290.4,292.36,52019986.0,292.2575,2019-08-22 04:00:00,285122,
290.92,292.76,283.47,284.85,149443636.0,287.3893,2019-08-23 04:00:00,785129,
287.27,288.0,285.58,288.0,72830661.0,286.9807,2019-08-26 04:00:00,348872,
289.54,289.95,286.03,286.87,67998870.0,287.6902,2019-08-27 04:00:00,346860,
286.14,289.07,285.25,288.89,60036794.0,287.8718,2019-08-28 04:00:00,311532,
291.72,293.16,290.61,292.58,58229188.0,292.2104,2019-08-29 04:00:00,309986,
294.22,294.2399,291.42,292.45,63174040.0,292.7181,2019-08-30 04:00:00,303477,
290.57,291.58,289.27,290.74,69498728.0,290.4929,2019-09-03 04:00:00,362213,
293.14,294.055,292.31,294.04,47138103.0,293.323,2019-09-04 04:00:00,236838,
296.79,298.83,296.64,297.82,83555050.0,297.5263,2019-09-05 04:00:00,377091,
298.17,298.76,297.42,298.05,49680128.0,298.2228,2019-09-06 04:00:00,255427,
299.14,299.24,297.16,298.2,51417962.0,298.1614,2019-09-09 04:00:00,241464,
297.36,298.2,295.97,298.13,58067822.0,297.0849,2019-09-10 04:00:00,299979,
298.47,300.34,297.75,300.25,68923338.0,299.4207,2019-09-11 04:00:00,270503,
301.25,302.46,300.41,301.29,72039721.0,301.4819,2019-09-12 04:00:00,374550,
301.78,302.17,300.68,301.09,61879724.0,301.413,2019-09-13 04:00:00,251241,
299.84,301.1378,299.45,300.16,58341013.0,300.1291,2019-09-16 04:00:00,284886,
299.94,301.02,299.75,300.92,42753439.0,300.3494,2019-09-17 04:00:00,246164,
300.49,301.22,298.24,301.1,73858762.0,299.9171,2019-09-18 04:00:00,419859,
301.53,302.63,300.7103,301.08,77521594.0,301.5118,2019-09-19 04:00:00,293502,
300.36,300.67,297.41,298.28,97697432.0,299.0916,2019-09-20 04:00:00,374990,
297.55,299.0,297.27,298.21,47777532.0,298.2537,2019-09-23 04:00:00,221296,
299.41,299.84,294.81,295.87,97525512.0,296.6846,2019-09-24 04:00:00,519821,
295.96,298.11,294.33,297.62,73685575.0,296.7109,2019-09-25 04:00:00,356048,
297.63,297.86,295.45,297.0,58786498.0,296.8473,2019-09-26 04:00:00,329411,
297.83,297.9465,293.69,295.4,84859611.0,295.6229,2019-09-27 04:00:00,454917,
295.97,297.55,295.92,296.77,52780215.0,296.7825,2019-09-30 04:00:00,258680,
297.74,298.455,293.0,293.24,90396862.0,294.8848,2019-10-01 04:00:00,422405,
291.5,291.51,286.64,288.06,124696038.0,288.836,2019-10-02 04:00:00,608986,
287.81,290.45,284.82,290.42,85855959.0,288.2801,2019-10-03 04:00:00,517836,
291.14,294.63,291.08,294.35,66908216.0,292.9798,2019-10-04 04:00:00,305202,
293.47,295.26,292.77,293.08,60822328.0,293.8491,2019-10-07 04:00:00,314250,
291.04,291.85,288.49,288.53,101680863.0,290.1786,2019-10-08 04:00:00,495645,
290.75,292.3,290.06,291.27,65892125.0,291.0409,2019-10-09 04:00:00,295518,
291.18,294.21,291.0,293.24,57420846.0,292.9557,2019-10-10 04:00:00,335440,
296.27,298.74,296.1448,296.28,101349986.0,297.1772,2019-10-11 04:00:00,503755,
295.93,296.67,295.57,295.95,40723107.0,296.1345,2019-10-14 04:00:00,191853,
297.1,299.7,296.97,298.88,47941166.0,298.7816,2019-10-15 04:00:00,262203,
298.37,299.16,297.92,298.4,50731833.0,298.4538,2019-10-16 04:00:00,243466,
299.68,300.24,298.515,299.28,46910707.0,299.3474,2019-10-17 04:00:00,242875,
298.69,299.395,296.99,297.97,64498636.0,298.4437,2019-10-18 04:00:00,279137,
299.42,300.21,298.935,299.99,39657094.0,299.6633,2019-10-21 04:00:00,193933,
300.58,300.9,298.91,299.01,49223669.0,300.088,2019-10-22 04:00:00,227130,
298.73,299.94,298.495,299.88,34910989.0,299.3368,2019-10-23 04:00:00,191625,
300.91,301.07,299.4601,300.37,36006991.0,300.1979,2019-10-24 04:00:00,211244,
299.74,302.2,299.69,301.6,45303787.0,301.4878,2019-10-25 04:00:00,215212,
302.94,303.85,302.91,303.3,42316242.0,303.2856,2019-10-28 04:00:00,215241,
303.0,304.23,302.86,303.21,44458124.0,303.4411,2019-10-29 04:00:00,220265,
303.43,304.55,301.99,304.14,49747642.0,303.3146,2019-10-30 04:00:00,283052,
304.13,304.13,301.73,303.33,69174236.0,302.7815,2019-10-31 04:00:00,319479,
304.92,306.19,304.74,306.14,70965523.0,305.4798,2019-11-01 04:00:00,321897,
307.85,308.0,306.96,307.37,60797573.0,307.0614,2019-11-04 05:00:00,217936,
307.59,307.9195,306.71,307.03,43081685.0,307.1877,2019-11-05 05:00:00,210376,
307.03,307.4,306.06,307.1,46507604.0,306.8864,2019-11-06 05:00:00,217560,
308.57,309.65,307.66,308.18,54220860.0,308.4692,2019-11-07 05:00:00,237929,
307.8,309.0036,307.03,308.94,48672431.0,308.3406,2019-11-08 05:00:00,201769,
307.42,308.54,307.27,308.35,35936478.0,308.1677,2019-11-11 05:00:00,140062,
308.75,309.99,308.15,309.0,46336983.0,309.0909,2019-11-12 05:00:00,208794,
307.91,309.54,307.66,309.1,54175752.0,308.8857,2019-11-13 05:00:00,258611,
308.79,309.64,308.09,309.55,52108489.0,309.1549,2019-11-14 05:00:00,197812,
311.02,311.84,310.26,311.79,62375912.0,311.2228,2019-11-15 05:00:00,206155,
311.53,312.28,311.03,312.02,48552108.0,311.8077,2019-11-18 05:00:00,203341,
312.68,312.69,311.22,311.93,68047174.0,312.0155,2019-11-19 05:00:00,230879,
311.28,311.85,309.06,310.77,79795552.0,310.6583,2019-11-20 05:00:00,381791,
310.89,311.01,309.39,310.27,54794796.0,310.3157,2019-11-21 05:00:00,239122,
311.09,311.24,309.85,310.96,44939842.0,310.7809,2019-11-22 05:00:00,184089,
311.98,313.37,311.98,313.37,48760550.0,312.8229,2019-11-25 05:00:00,200424,
313.41,314.28,313.06,314.08,37751725.0,313.817,2019-11-26 05:00:00,183540,
314.61,315.48,314.37,315.48,43406758.0,314.8998,2019-11-27 05:00:00,170589,
314.86,315.13,314.06,314.31,36472740.0,314.6633,2019-11-29 05:00:00,114249,
314.59,314.66,311.17,311.64,76303760.0,312.2282,2019-12-02 05:00:00,384321,
308.65,309.64,307.13,309.55,75345130.0,308.6454,2019-12-03 05:00:00,390362,
310.7,312.12,310.32,311.46,49420904.0,311.4243,2019-12-04 05:00:00,237524,
312.23,312.25,310.58,312.02,40932331.0,311.6022,2019-12-05 05:00:00,189391,
314.12,315.31,314.11,314.87,49030590.0,314.6498,2019-12-06 05:00:00,210524,
314.44,315.18,313.8,313.88,34470137.0,314.4264,2019-12-09 05:00:00,154953,
313.82,314.55,312.81,313.53,52345212.0,313.7316,2019-12-10 05:00:00,227158,
314.03,314.7,313.595,314.42,52994359.0,314.0981,2019-12-11 05:00:00,214133,
314.43,317.99,314.17,317.13,96662883.0,316.6647,2019-12-12 05:00:00,473111,
316.87,318.67,316.02,317.32,81879704.0,317.3145,2019-12-13 05:00:00,431881,
319.22,320.15,319.17,319.5,82855844.0,319.4493,2019-12-16 05:00:00,254809,
319.92,320.25,319.48,319.57,61272426.0,319.6996,2019-12-17 05:00:00,203125,
320.0,320.25,319.53,319.59,48165982.0,319.808,2019-12-18 05:00:00,191927,
319.8,320.98,319.75,320.9,85557448.0,320.4104,2019-12-19 05:00:00,209264,
320.46,321.9742,320.37,320.73,149742229.0,321.052,2019-12-20 05:00:00,290661,
321.59,321.65,321.06,321.22,53281242.0,321.3072,2019-12-23 05:00:00,184086,
321.47,321.52,320.9,321.23,20270007.0,321.181,2019-12-24 05:00:00,91918,
321.65,322.95,321.64,322.94,31134356.0,322.1295,2019-12-26 05:00:00,130597,
323.74,323.8,322.28,322.86,42671783.0,322.9991,2019-12-27 05:00:00,187645,
322.95,323.1,320.55,321.08,49884668.0,321.4685,2019-12-30 05:00:00,245064,
320.53,322.13,320.15,321.86,57233344.0,321.3777,2019-12-31 05:00:00,212941,
323.54,324.89,322.53,324.87,59498997.0,323.7095,2020-01-02 05:00:00,304886,
321.16,323.64,321.1,322.41,78022635.0,322.7868,2020-01-03 05:00:00,358502,
320.49,323.73,320.36,323.64,56028843.0,322.7126,2020-01-06 05:00:00,255767,
323.02,323.54,322.24,322.73,42908943.0,322.7126,2020-01-07 05:00:00,226059,
322.94,325.78,322.67,324.45,68548640.0,324.3291,2020-01-08 05:00:00,340003,
326.16,326.73,325.52,326.65,48749692.0,326.0939,2020-01-09 05:00:00,242162,
327.2899,327.46,325.2,325.71,53214491.0,326.4105,2020-01-10 05:00:00,236222,
326.39,327.96,325.92,327.95,47310112.0,327.2667,2020-01-13 05:00:00,217435,
327.47,328.62,326.844,327.45,62856124.0,327.5987,2020-01-14 05:00:00,331313,
327.35,329.02,327.26,328.19,72171324.0,328.1429,2020-01-15 05:00:00,293440,
329.7,330.92,329.45,330.92,54222965.0,330.0913,2020-01-16 05:00:00,230356,
331.7,332.18,331.07,331.95,95534216.0,331.6025,2020-01-17 05:00:00,259001,
330.9,332.18,330.82,331.3,77966322.0,331.515,2020-01-21 05:00:00,280062,
332.24,332.95,331.17,331.34,49084053.0,331.903,2020-01-22 05:00:00,223503,
330.63,332.1682,329.41,331.72,52081148.0,330.9688,2020-01-23 05:00:00,275920,
332.44,332.53,327.36,328.77,87725448.0,329.5861,2020-01-24 05:00:00,456515,
323.03,325.12,322.66,323.5,84414006.0,324.1388,2020-01-27 05:00:00,480423,
325.06,327.85,324.55,326.89,64058804.0,326.5374,2020-01-28 05:00:00,328819,
328.38,328.63,326.4,326.62,54242162.0,327.3432,2020-01-29 05:00:00,303786,
324.36,327.91,323.54,327.68,75714733.0,325.5858,2020-01-30 05:00:00,460067,
327.0,327.17,320.73,321.73,114068415.0,323.0179,2020-01-31 05:00:00,655050,
323.35,326.16,323.22,324.12,69378764.0,324.3941,2020-02-03 05:00:00,368444,
328.07,330.01,327.72,329.06,62801796.0,328.6104,2020-02-04 05:00:00,312752,
332.27,333.09,330.67,332.86,66170836.0,332.0023,2020-02-05 05:00:00,352025,
333.91,334.19,332.8,333.98,50749489.0,333.63,2020-02-06 05:00:00,249696,
332.82,333.9941,331.6,332.2,63959591.0,332.6749,2020-02-07 05:00:00,300060,
331.23,334.75,331.19,334.68,42343764.0,333.4642,2020-02-10 05:00:00,217772,
336.16,337.02,334.75,335.26,55024082.0,335.7551,2020-02-11 05:00:00,268292,
336.83,337.65,336.43,337.42,44154162.0,336.9518,2020-02-12 05:00:00,230201,
335.8621,338.12,335.56,337.06,54115751.0,337.051,2020-02-13 05:00:00,287286,
337.51,337.73,336.2,337.6,64715683.0,337.1502,2020-02-14 05:00:00,252428,
336.51,337.6677,335.21,336.73,57597249.0,336.5559,2020-02-18 05:00:00,286928,
337.79,339.08,337.48,338.34,49023144.0,338.2553,2020-02-19 05:00:00,221057,
337.7423,338.64,333.6817,336.95,73984478.0,336.3808,2020-02-20 05:00:00,431811,
335.47,335.81,332.58,333.48,114093666.0,334.0875,2020-02-21 05:00:00,488011,
323.14,333.5623,321.24,322.42,161665075.0,324.3118,2020-02-24 05:00:00,872754,
323.94,324.61,311.69,312.65,219196902.0,316.5038,2020-02-25 05:00:00,1448753,
314.18,318.11,310.7,311.5,194852264.0,313.6028,2020-02-26 05:00:00,1374130,
305.46,311.5637,297.51,297.51,283962598.0,304.2942,2020-02-27 05:00:00,2154925,
288.7,297.892,285.54,296.26,381983496.0,292.2534,2020-02-28 05:00:00,2687351,
298.21,309.16,294.46,309.09,239400356.0,301.4308,2020-03-02 05:00:00,1763452,
309.5,313.84,297.57,300.24,300574552.0,304.5924,2020-03-03 05:00:00,2844645,
306.12,313.1,303.33,312.86,176801416.0,307.9918,2020-03-04 05:00:00,1261946,
304.98,308.47,300.01,302.46,186683414.0,304.4303,2020-03-05 05:00:00,1265049,
293.15,298.78,290.23,297.46,228960012.0,295.2446,2020-03-06 05:00:00,1642902,
275.3,284.19,273.45,274.23,310436888.0,280.3024,2020-03-09 04:00:00,2577859,
284.64,288.52,273.5,288.42,276990436.0,281.1395,2020-03-10 04:00:00,2516869,
280.7,281.94,270.88,274.36,256734314.0,277.6211,2020-03-11 04:00:00,2152459,
256.0,266.66,247.68,248.11,393679530.0,255.6975,2020-03-12 04:00:00,3709924,
263.09,271.4754,249.58,269.32,330252283.0,258.7299,2020-03-13 04:00:00,2676722,
241.18,256.9,237.36,239.85,296792617.0,248.7405,2020-03-16 04:00:00,2147728,
245.04,256.17,237.07,252.8,261836127.0,247.7393,2020-03-17 04:00:00,2175107,
236.25,248.37,228.02,240.0,327724219.0,237.823,2020-03-18 04:00:00,2874727,
239.25,247.38,232.22,240.51,289790568.0,241.3464,2020-03-19 04:00:00,2855919,
242.53,244.47,228.5,228.8,348045753.0,236.7731,2020-03-20 04:00:00,2926970,
228.19,229.6833,218.26,222.95,327229472.0,224.6878,2020-03-23 04:00:00,2848115,
234.42,244.1,233.8,243.15,235954426.0,237.7335,2020-03-24 04:00:00,1625793,
244.87,256.35,239.75,246.79,300041840.0,247.9208,2020-03-25 04:00:00,2166620,
249.52,262.8,249.05,261.2,258161719.0,255.7588,2020-03-26 04:00:00,1886241,
253.27,260.81,251.05,253.42,224788741.0,255.3593,2020-03-27 04:00:00,1672719,
255.7,262.43,253.53,261.65,171081883.0,258.827,2020-03-30 04:00:00,1127437,
260.56,263.33,256.22,257.75,193987536.0,259.7994,2020-03-31 04:00:00,1189039,
247.98,257.6591,243.9,246.15,190167231.0,249.6237,2020-04-01 04:00:00,1214396,
245.19,252.68,244.59,251.83,177931526.0,249.2326,2020-04-02 04:00:00,1309518,
250.76,253.32,245.22,248.19,135814457.0,248.5675,2020-04-03 04:00:00,998211,
257.84,267.0,256.725,264.86,188155875.0,260.7681,2020-04-06 04:00:00,1033632,
274.21,275.03,264.89,265.13,202150376.0,269.6387,2020-04-07 04:00:00,1292805,
267.96,276.0,265.56,274.03,154013360.0,271.0468,2020-04-08 04:00:00,950861,
277.58,281.2,275.47,278.2,190493451.0,278.2458,2020-04-09 04:00:00,1171997,
277.14,277.51,271.41,275.66,115073487.0,274.5239,2020-04-13 04:00:00,752218,
280.98,284.9,279.91,283.79,134112038.0,282.0831,2020-04-14 04:00:00,761246,
277.57,283.9407,275.46,277.76,122235649.0,277.8249,2020-04-15 04:00:00,711140,
279.15,280.03,275.76,279.1,131935603.0,278.8518,2020-04-16 04:00:00,748799,
285.38,287.3,282.4,286.64,147246068.0,284.3153,2020-04-17 04:00:00,699788,
282.61,286.7912,281.35,281.59,100346358.0,283.7248,2020-04-20 04:00:00,600459,
276.73,278.04,272.02,273.04,126809571.0,274.7614,2020-04-21 04:00:00,923552,
278.35,281.0,276.91,279.1,93740606.0,278.4823,2020-04-22 04:00:00,527779,
280.49,283.94,278.75,279.08,104896702.0,280.9657,2020-04-23 04:00:00,688622,
280.73,283.7,278.5,282.97,85360743.0,281.03,2020-04-24 04:00:00,438567,
285.12,288.27,284.62,287.05,78061251.0,286.518,2020-04-27 04:00:00,430205,
291.02,291.4,285.4,285.73,105676439.0,287.7719,2020-04-28 04:00:00,582614,
291.53,294.88,290.41,293.21,118451998.0,292.6906,2020-04-29 04:00:00,643387,
291.71,293.3239,288.59,290.48,122787093.0,290.5921,2020-04-30 04:00:00,650782,
285.31,290.6572,281.52,282.79,125563365.0,284.0961,2020-05-01 04:00:00,639989,
280.74,283.9,279.13,283.57,81282961.0,281.7586,2020-05-04 04:00:00,460682,
286.64,289.25,285.75,286.19,79838418.0,287.3977,2020-05-05 04:00:00,459765,
288.04,288.46,283.78,284.25,73738669.0,286.1031,2020-05-06 04:00:00,436218,
287.75,289.78,287.13,287.68,75444726.0,287.9894,2020-05-07 04:00:00,422690,
291.09,292.95,289.86,292.44,76752568.0,291.4621,2020-05-08 04:00:00,385502,
290.34,294.0,289.88,292.5,79809969.0,292.2711,2020-05-11 04:00:00,419261,
293.79,294.24,286.52,286.67,95959109.0,290.1834,2020-05-12 04:00:00,473666,
286.06,287.19,278.965,281.6,145189302.0,282.6036,2020-05-13 04:00:00,833462,
278.95,285.11,272.99,284.97,122326803.0,280.9997,2020-05-14 04:00:00,751983,
282.37,286.33,281.34,286.28,111604978.0,284.4181,2020-05-15 04:00:00,541430,
293.05,296.75,292.7,295.0,120690071.0,293.8657,2020-05-18 04:00:00,574740,
294.35,296.205,291.95,291.97,95485453.0,294.285,2020-05-19 04:00:00,486353,
295.82,297.87,295.57,296.93,86040005.0,296.6704,2020-05-20 04:00:00,414737,
296.79,297.67,293.6886,294.88,77930700.0,295.4947,2020-05-21 04:00:00,476461,
294.57,295.63,293.22,295.44,64211574.0,294.6089,2020-05-22 04:00:00,348744,
301.93,302.19,298.69,299.08,89356117.0,299.8674,2020-05-26 04:00:00,442146,
302.12,303.57,296.87,303.53,105107396.0,300.7433,2020-05-27 04:00:00,559223,
304.65,306.84,302.24,302.97,91076702.0,304.5349,2020-05-28 04:00:00,502019,
302.46,304.96,299.47,304.32,119459906.0,302.7532,2020-05-29 04:00:00,667927,
303.62,306.205,303.06,305.55,56677691.0,305.0262,2020-06-01 04:00:00,316835,
306.55,308.13,305.1,308.08,74058985.0,306.6817,2020-06-02 04:00:00,385680,
310.24,313.22,309.94,312.18,92967388.0,311.4839,2020-06-03 04:00:00,437731,
